mode,tu_size,perf_event,count
t16x16,8,64,64,3000,L1-dcache-loads,1095226
t16x16,8,64,64,3000,L1-dcache-load-misses,<not
t16x16,8,64,64,3000,LLC-loads,11149
t16x16,8,64,64,3000,LLC-load-misses,0
t16x16,8,64,64,3000,LLC-stores,<not
t16x16,8,64,64,3000,LLC-store-misses,<not
t16x16,8,64,64,3000,cache-misses,<not
t16x16,8,64,64,3000,cache-references,<not
t16x16,8,64,64,3000,stalled-cycles-frontend,<not
t16x16,8,64,64,3000,stalled-cycles-backend,<not
t16x16,16,256,256,3000,cycles,4829685
t16x16,16,256,256,3000,instructions,4008977
t16x16,16,256,256,3000,L1-dcache-loads,972049
t16x16,16,256,256,3000,L1-dcache-load-misses,<not
t16x16,16,256,256,3000,LLC-loads,9049
t16x16,16,256,256,3000,LLC-load-misses,0
t16x16,16,256,256,3000,LLC-stores,<not
t16x16,16,256,256,3000,LLC-store-misses,<not
t16x16,16,256,256,3000,cache-misses,<not
t16x16,16,256,256,3000,cache-references,<not
t16x16,16,256,256,3000,stalled-cycles-frontend,<not
t16x16,16,256,256,3000,stalled-cycles-backend,<not
t16x16,32,1024,1024,3000,cycles,2195512
t16x16,32,1024,1024,3000,instructions,3858722
t16x16,32,1024,1024,3000,L1-dcache-loads,935619
t16x16,32,1024,1024,3000,L1-dcache-load-misses,<not
t16x16,32,1024,1024,3000,LLC-loads,8865
t16x16,32,1024,1024,3000,LLC-load-misses,0
t16x16,32,1024,1024,3000,LLC-stores,<not
t16x16,32,1024,1024,3000,LLC-store-misses,<not
t16x16,32,1024,1024,3000,cache-misses,<not
t16x16,32,1024,1024,3000,cache-references,<not
t16x16,32,1024,1024,3000,stalled-cycles-frontend,<not
t16x16,32,1024,1024,3000,stalled-cycles-backend,<not
t16x16,64,4096,4096,3000,cycles,<not
t16x16,64,4096,4096,3000,instructions,<not
t16x16,64,4096,4096,3000,L1-dcache-loads,<not
t16x16,64,4096,4096,3000,L1-dcache-load-misses,<not
t16x16,64,4096,4096,3000,LLC-loads,<not
t16x16,64,4096,4096,3000,LLC-load-misses,<not
t16x16,64,4096,4096,3000,LLC-stores,<not
t16x16,64,4096,4096,3000,LLC-store-misses,<not
t16x16,64,4096,4096,3000,cache-misses,<not
t16x16,64,4096,4096,3000,cache-references,<not
t16x16,64,4096,4096,3000,stalled-cycles-frontend,<not
t16x16,64,4096,4096,3000,stalled-cycles-backend,<not
t32x32,4,16,16,3000,cycles,<not
t32x32,4,16,16,3000,instructions,<not
t32x32,4,16,16,3000,L1-dcache-loads,<not
t32x32,4,16,16,3000,L1-dcache-load-misses,<not
t32x32,4,16,16,3000,LLC-loads,<not
t32x32,4,16,16,3000,LLC-load-misses,<not
t32x32,4,16,16,3000,LLC-stores,<not
t32x32,4,16,16,3000,LLC-store-misses,<not
t32x32,4,16,16,3000,cache-misses,<not
t32x32,4,16,16,3000,cache-references,<not
t32x32,4,16,16,3000,stalled-cycles-frontend,<not
t32x32,4,16,16,3000,stalled-cycles-backend,<not
t32x32,8,64,64,3000,cycles,20796222
t32x32,8,64,64,3000,instructions,12507798
t32x32,8,64,64,3000,L1-dcache-loads,3032899
t32x32,8,64,64,3000,L1-dcache-load-misses,<not
t32x32,8,64,64,3000,LLC-loads,28739
t32x32,8,64,64,3000,LLC-load-misses,0
t32x32,8,64,64,3000,LLC-stores,<not
t32x32,8,64,64,3000,LLC-store-misses,<not
t32x32,8,64,64,3000,cache-misses,<not
t32x32,8,64,64,3000,cache-references,<not
t32x32,8,64,64,3000,stalled-cycles-frontend,<not
t32x32,8,64,64,3000,stalled-cycles-backend,<not
t32x32,16,256,256,3000,cycles,22499378
t32x32,16,256,256,3000,instructions,14149880
t32x32,16,256,256,3000,L1-dcache-loads,3430722
t32x32,16,256,256,3000,L1-dcache-load-misses,<not
t32x32,16,256,256,3000,LLC-loads,32640
t32x32,16,256,256,3000,LLC-load-misses,0
t32x32,16,256,256,3000,LLC-stores,<not
t32x32,16,256,256,3000,LLC-store-misses,<not
t32x32,16,256,256,3000,cache-misses,<not
t32x32,16,256,256,3000,cache-references,<not
t32x32,16,256,256,3000,stalled-cycles-frontend,<not
t32x32,16,256,256,3000,stalled-cycles-backend,<not
t32x32,32,1024,1024,3000,cycles,24070846
t32x32,32,1024,1024,3000,instructions,14333972
t32x32,32,1024,1024,3000,L1-dcache-loads,3475534
t32x32,32,1024,1024,3000,L1-dcache-load-misses,<not
t32x32,32,1024,1024,3000,LLC-loads,32164
t32x32,32,1024,1024,3000,LLC-load-misses,0
t32x32,32,1024,1024,3000,LLC-stores,<not
t32x32,32,1024,1024,3000,LLC-store-misses,<not
t32x32,32,1024,1024,3000,cache-misses,<not
t32x32,32,1024,1024,3000,cache-references,<not
t32x32,32,1024,1024,3000,stalled-cycles-frontend,<not
t32x32,32,1024,1024,3000,stalled-cycles-backend,<not
t32x32,64,4096,4096,3000,cycles,23069443
t32x32,64,4096,4096,3000,instructions,13667380
t32x32,64,4096,4096,3000,L1-dcache-loads,3313912
t32x32,64,4096,4096,3000,L1-dcache-load-misses,<not
t32x32,64,4096,4096,3000,LLC-loads,32200
t32x32,64,4096,4096,3000,LLC-load-misses,0
t32x32,64,4096,4096,3000,LLC-stores,<not
t32x32,64,4096,4096,3000,LLC-store-misses,<not
t32x32,64,4096,4096,3000,cache-misses,<not
t32x32,64,4096,4096,3000,cache-references,<not
t32x32,64,4096,4096,3000,stalled-cycles-frontend,<not
t32x32,64,4096,4096,3000,stalled-cycles-backend,<not
t64x64,4,16,16,3000,cycles,<not
t64x64,4,16,16,3000,instructions,<not
t64x64,4,16,16,3000,L1-dcache-loads,<not
t64x64,4,16,16,3000,L1-dcache-load-misses,<not
t64x64,4,16,16,3000,LLC-loads,<not
t64x64,4,16,16,3000,LLC-load-misses,<not
t64x64,4,16,16,3000,LLC-stores,<not
t64x64,4,16,16,3000,LLC-store-misses,<not
t64x64,4,16,16,3000,cache-misses,<not
t64x64,4,16,16,3000,cache-references,<not
t64x64,4,16,16,3000,stalled-cycles-frontend,<not
t64x64,4,16,16,3000,stalled-cycles-backend,<not
t64x64,8,64,64,3000,cycles,87740790
